1.2794,4.0768,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.07914
0.58302,2.3777,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.04738
2.1555,2.7257,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.062992
2.4091,1.3077,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.012847
0.76426,2.8551,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.076007
0.70013,3.6091,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.029349
2.1555,2.7775,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.062739
0.31263,1.5253,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.03217
0.97476,2.1757,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.032583
1.2798,3.3878,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.038461
0.71233,2.062,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.034224
2.925,1.0319,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.034489
0.4654,1.2486,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.022705
0.55345,3.7578,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.068987
3.2767,1.115,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.019671
2.4093,3.2818,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.069999
3.1504,3.5022,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.036272
1.7616,0.77358,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.015327
1.3,2.1748,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.039343
1.2411,5.8282,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.14749
2.275,1.6389,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.012981
1.2044,2.1293,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.039352
1.3002,2.6539,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.066725
1.5456,2.4125,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.038314
2.8743,1.5676,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.040138
2.9254,1.5498,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.013045
0.74811,1.4247,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.033288
0.48182,3.5091,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.078594
2.5599,1.3826,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.031807
2.0478,3.5565,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.062673
0.46534,2.0402,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.036951
1.28,0.74612,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.016707
2.5597,5.0782,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.079416
2.4272,1.0463,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.0229
1.7807,0.93412,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.015325
0.22627,1.5653,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.018277
2.1312,1.153,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.021808
2.0804,1.3028,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.010166
0.42661,0.32942,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.0026067
0.19502,1.2829,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.0041287
0.4654,1.2486,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.022705
0.16252,0.95324,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.0062984
0.3657,0.81212,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.0058182
0.40955,1.2374,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.012424
0.3056,1.3385,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.018891
0.28144,1.6009,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.023325
1.7058,0.68355,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.011526
1.085,0.77181,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.0061047
0.66056,2.3116,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.057036
0.10951,1.7657,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.01284
0.49337,1.2557,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.010629
0.4095,0.39738,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.0065195
1.0638,0.44122,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.010991
0.52506,1.4148,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.014784
0.56882,0.67953,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.007761
0.75833,0.95324,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.013252
1.4403,0.72484,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.013504
